geoid_r,GDPpc_rIp,educ_rIp,pop_rIp,popd_rIp,allpat
993,28215.26,11.01,261453.34,3.92,1
993,28215.26,11.01,261453.34,3.92,1
993,28215.26,11.01,261453.34,3.92,0
993,28215.26,11.01,261453.34,3.92,0
993,28215.26,11.01,261453.34,3.92,2
993,28215.26,11.01,261453.34,3.92,2
993,28215.26,11.01,261453.34,3.92,1
993,28215.26,11.01,261453.34,3.92,0
993,28215.26,11.01,261453.34,3.92,3
993,28215.26,11.01,261453.34,3.92,1
993,28215.26,11.01,261453.34,3.92,0
993,28215.26,11.01,261453.34,3.92,3
993,28215.26,11.01,261453.34,3.92,1
993,28215.26,11.01,261453.34,3.92,9
993,28215.26,11.01,261453.34,3.92,1
993,28215.26,11.01,261453.34,3.92,7
993,28215.26,11.01,261453.34,3.92,4
993,28215.26,11.01,261453.34,3.92,0
993,28215.26,11.01,261453.34,3.92,0
993,28215.26,11.01,261453.34,3.92,0
993,28215.26,11.01,261453.34,3.92,4
993,28215.26,11.01,261453.34,3.92,0
993,28215.26,11.01,261453.34,3.92,0
993,28215.26,11.01,261453.34,3.92,0
993,28215.26,11.01,261453.34,3.92,14
994,33415.71,11.18,1450594.25,3.97,0
994,33415.71,11.18,1450594.25,3.97,1
994,33415.71,11.18,1450594.25,3.97,3
994,33415.71,11.18,1450594.25,3.97,0
994,33415.71,11.18,1450594.25,3.97,8
994,33415.71,11.18,1450594.25,3.97,26
994,33415.71,11.18,1450594.25,3.97,16
994,33415.71,11.18,1450594.25,3.97,19
994,33415.71,11.18,1450594.25,3.97,1
994,33415.71,11.18,1450594.25,3.97,3
994,33415.71,11.18,1450594.25,3.97,28
994,33415.71,11.18,1450594.25,3.97,11
994,33415.71,11.18,1450594.25,3.97,1
994,33415.71,11.18,1450594.25,3.97,2
994,33415.71,11.18,1450594.25,3.97,14
994,33415.71,11.18,1450594.25,3.97,0
994,33415.71,11.18,1450594.25,3.97,16
994,33415.71,11.18,1450594.25,3.97,10
994,33415.71,11.18,1450594.25,3.97,3
994,33415.71,11.18,1450594.25,3.97,3
994,33415.71,11.18,1450594.25,3.97,2
994,33415.71,11.18,1450594.25,3.97,10
994,33415.71,11.18,1450594.25,3.97,7
994,33415.71,11.18,1450594.25,3.97,52
994,33415.71,11.18,1450594.25,3.97,10
994,33415.71,11.18,1450594.25,3.97,43
994,33415.71,11.18,1450594.25,3.97,24
994,33415.71,11.18,1450594.25,3.97,0
994,33415.71,11.18,1450594.25,3.97,0
994,33415.71,11.18,1450594.25,3.97,3
994,33415.71,11.18,1450594.25,3.97,0
994,33415.71,11.18,1450594.25,3.97,10
994,33415.71,11.18,1450594.25,3.97,3
994,33415.71,11.18,1450594.25,3.97,1
994,33415.71,11.18,1450594.25,3.97,3
994,33415.71,11.18,1450594.25,3.97,7
995,27883.31,10.94,270549.41,2.52,0
995,27883.31,10.94,270549.41,2.52,0
995,27883.31,10.94,270549.41,2.52,0
995,27883.31,10.94,270549.41,2.52,0
995,27883.31,10.94,270549.41,2.52,0
995,27883.31,10.94,270549.41,2.52,8
995,27883.31,10.94,270549.41,2.52,0
995,27883.31,10.94,270549.41,2.52,0
995,27883.31,10.94,270549.41,2.52,0
995,27883.31,10.94,270549.41,2.52,1
995,27883.31,10.94,270549.41,2.52,0
995,27883.31,10.94,270549.41,2.52,0
995,27883.31,10.94,270549.41,2.52,0
995,27883.31,10.94,270549.41,2.52,0
995,27883.31,10.94,270549.41,2.52,1
995,27883.31,10.94,270549.41,2.52,0
995,27883.31,10.94,270549.41,2.52,0
995,27883.31,10.94,270549.41,2.52,0
995,27883.31,10.94,270549.41,2.52,0
995,27883.31,10.94,270549.41,2.52,0
995,27883.31,10.94,270549.41,2.52,0
995,27883.31,10.94,270549.41,2.52,0
995,27883.31,10.94,270549.41,2.52,1
995,27883.31,10.94,270549.41,2.52,0
995,27883.31,10.94,270549.41,2.52,0
995,27883.31,10.94,270549.41,2.52,0
995,27883.31,10.94,270549.41,2.52,0
995,27883.31,10.94,270549.41,2.52,0
995,27883.31,10.94,270549.41,2.52,0
995,27883.31,10.94,270549.41,2.52,0
995,27883.31,10.94,270549.41,2.52,0
995,27883.31,10.94,270549.41,2.52,0
995,27883.31,10.94,270549.41,2.52,0
996,31313.40,10.82,283045.84,2.21,0
996,31313.40,10.82,283045.84,2.21,1
996,31313.40,10.82,283045.84,2.21,0
996,31313.40,10.82,283045.84,2.21,0
996,31313.40,10.82,283045.84,2.21,0
996,31313.40,10.82,283045.84,2.21,0
996,31313.40,10.82,283045.84,2.21,0
996,31313.40,10.82,283045.84,2.21,1
996,31313.40,10.82,283045.84,2.21,0
996,31313.40,10.82,283045.84,2.21,0
996,31313.40,10.82,283045.84,2.21,0
996,31313.40,10.82,283045.84,2.21,0
996,31313.40,10.82,283045.84,2.21,0
996,31313.40,10.82,283045.84,2.21,0
996,31313.40,10.82,283045.84,2.21,0
996,31313.40,10.82,283045.84,2.21,0
996,31313.40,10.82,283045.84,2.21,0
996,31313.40,10.82,283045.84,2.21,1
996,31313.40,10.82,283045.84,2.21,0
996,31313.40,10.82,283045.84,2.21,37
996,31313.40,10.82,283045.84,2.21,14
996,31313.40,10.82,283045.84,2.21,1
996,31313.40,10.82,283045.84,2.21,2
996,31313.40,10.82,283045.84,2.21,2
996,31313.40,10.82,283045.84,2.21,1
996,31313.40,10.82,283045.84,2.21,0
996,31313.40,10.82,283045.84,2.21,0
996,31313.40,10.82,283045.84,2.21,3
996,31313.40,10.82,283045.84,2.21,0
996,31313.40,10.82,283045.84,2.21,0
996,31313.40,10.82,283045.84,2.21,0
996,31313.40,10.82,283045.84,2.21,0
996,31313.40,10.82,283045.84,2.21,0
996,31313.40,10.82,283045.84,2.21,21
997,28657.85,10.75,287691.19,2.64,0
997,28657.85,10.75,287691.19,2.64,0
997,28657.85,10.75,287691.19,2.64,0
997,28657.85,10.75,287691.19,2.64,0
997,28657.85,10.75,287691.19,2.64,5
997,28657.85,10.75,287691.19,2.64,23
997,28657.85,10.75,287691.19,2.64,10
997,28657.85,10.75,287691.19,2.64,2
997,28657.85,10.75,287691.19,2.64,3
997,28657.85,10.75,287691.19,2.64,28
997,28657.85,10.75,287691.19,2.64,6
997,28657.85,10.75,287691.19,2.64,9
997,28657.85,10.75,287691.19,2.64,1
997,28657.85,10.75,287691.19,2.64,4
997,28657.85,10.75,287691.19,2.64,0
997,28657.85,10.75,287691.19,2.64,1
997,28657.85,10.75,287691.19,2.64,4
997,28657.85,10.75,287691.19,2.64,0
997,28657.85,10.75,287691.19,2.64,3
997,28657.85,10.75,287691.19,2.64,2
997,28657.85,10.75,287691.19,2.64,17
997,28657.85,10.75,287691.19,2.64,1
997,28657.85,10.75,287691.19,2.64,3
997,28657.85,10.75,287691.19,2.64,2
997,28657.85,10.75,287691.19,2.64,0
997,28657.85,10.75,287691.19,2.64,6
997,28657.85,10.75,287691.19,2.64,0
997,28657.85,10.75,287691.19,2.64,0
997,28657.85,10.75,287691.19,2.64,0
997,28657.85,10.75,287691.19,2.64,3
997,28657.85,10.75,287691.19,2.64,0
997,28657.85,10.75,287691.19,2.64,1
997,28657.85,10.75,287691.19,2.64,0
997,28657.85,10.75,287691.19,2.64,1
997,28657.85,10.75,287691.19,2.64,1
998,31977.29,10.95,268293.19,2.36,0
998,31977.29,10.95,268293.19,2.36,0
998,31977.29,10.95,268293.19,2.36,0
998,31977.29,10.95,268293.19,2.36,0
998,31977.29,10.95,268293.19,2.36,0
998,31977.29,10.95,268293.19,2.36,10
998,31977.29,10.95,268293.19,2.36,1
998,31977.29,10.95,268293.19,2.36,1
998,31977.29,10.95,268293.19,2.36,0
998,31977.29,10.95,268293.19,2.36,0
998,31977.29,10.95,268293.19,2.36,0
998,31977.29,10.95,268293.19,2.36,0
998,31977.29,10.95,268293.19,2.36,0
998,31977.29,10.95,268293.19,2.36,0
998,31977.29,10.95,268293.19,2.36,0
998,31977.29,10.95,268293.19,2.36,1
998,31977.29,10.95,268293.19,2.36,2
998,31977.29,10.95,268293.19,2.36,0
998,31977.29,10.95,268293.19,2.36,0
998,31977.29,10.95,268293.19,2.36,0
998,31977.29,10.95,268293.19,2.36,1
998,31977.29,10.95,268293.19,2.36,0
998,31977.29,10.95,268293.19,2.36,2
998,31977.29,10.95,268293.19,2.36,0
998,31977.29,10.95,268293.19,2.36,2
998,31977.29,10.95,268293.19,2.36,0
998,31977.29,10.95,268293.19,2.36,0
998,31977.29,10.95,268293.19,2.36,0
998,31977.29,10.95,268293.19,2.36,0
998,31977.29,10.95,268293.19,2.36,1
998,31977.29,10.95,268293.19,2.36,0
998,31977.29,10.95,268293.19,2.36,0
998,31977.29,10.95,268293.19,2.36,0
998,31977.29,10.95,268293.19,2.36,0
998,31977.29,10.95,268293.19,2.36,6
999,29764.33,11.04,140601.88,0.85,0
999,29764.33,11.04,140601.88,0.85,0
999,29764.33,11.04,140601.88,0.85,0
999,29764.33,11.04,140601.88,0.85,0
999,29764.33,11.04,140601.88,0.85,0
999,29764.33,11.04,140601.88,0.85,0
999,29764.33,11.04,140601.88,0.85,0
999,29764.33,11.04,140601.88,0.85,0
999,29764.33,11.04,140601.88,0.85,0
999,29764.33,11.04,140601.88,0.85,0
999,29764.33,11.04,140601.88,0.85,0
999,29764.33,11.04,140601.88,0.85,0
999,29764.33,11.04,140601.88,0.85,0
999,29764.33,11.04,140601.88,0.85,0
999,29764.33,11.04,140601.88,0.85,0
999,29764.33,11.04,140601.88,0.85,0
999,29764.33,11.04,140601.88,0.85,1
999,29764.33,11.04,140601.88,0.85,0
999,29764.33,11.04,140601.88,0.85,0
999,29764.33,11.04,140601.88,0.85,1
999,29764.33,11.04,140601.88,0.85,0
999,29764.33,11.04,140601.88,0.85,0
999,29764.33,11.04,140601.88,0.85,0
999,29764.33,11.04,140601.88,0.85,0
999,29764.33,11.04,140601.88,0.85,0
999,29764.33,11.04,140601.88,0.85,0
999,29764.33,11.04,140601.88,0.85,0
999,29764.33,11.04,140601.88,0.85,0
999,29764.33,11.04,140601.88,0.85,0
999,29764.33,11.04,140601.88,0.85,0
1000,29543.03,11.36,302024.28,1.47,0
1000,29543.03,11.36,302024.28,1.47,0
1000,29543.03,11.36,302024.28,1.47,0
1000,29543.03,11.36,302024.28,1.47,0
1000,29543.03,11.36,302024.28,1.47,0
1000,29543.03,11.36,302024.28,1.47,1
1000,29543.03,11.36,302024.28,1.47,3
1000,29543.03,11.36,302024.28,1.47,11
1000,29543.03,11.36,302024.28,1.47,1
1000,29543.03,11.36,302024.28,1.47,0
1000,29543.03,11.36,302024.28,1.47,1
1000,29543.03,11.36,302024.28,1.47,3
1000,29543.03,11.36,302024.28,1.47,0
1000,29543.03,11.36,302024.28,1.47,6
1000,29543.03,11.36,302024.28,1.47,0
1000,29543.03,11.36,302024.28,1.47,0
1000,29543.03,11.36,302024.28,1.47,6
1000,29543.03,11.36,302024.28,1.47,8
1000,29543.03,11.36,302024.28,1.47,0
1000,29543.03,11.36,302024.28,1.47,0
1000,29543.03,11.36,302024.28,1.47,3
1000,29543.03,11.36,302024.28,1.47,6
1000,29543.03,11.36,302024.28,1.47,2
1000,29543.03,11.36,302024.28,1.47,2
1000,29543.03,11.36,302024.28,1.47,3
1000,29543.03,11.36,302024.28,1.47,0
1000,29543.03,11.36,302024.28,1.47,0
1000,29543.03,11.36,302024.28,1.47,0
1000,29543.03,11.36,302024.28,1.47,0
1000,29543.03,11.36,302024.28,1.47,2
1000,29543.03,11.36,302024.28,1.47,1
1000,29543.03,11.36,302024.28,1.47,0
1000,29543.03,11.36,302024.28,1.47,0
1000,29543.03,11.36,302024.28,1.47,1
1001,32530.53,11.14,320065.91,0.87,0
1001,32530.53,11.14,320065.91,0.87,0
1001,32530.53,11.14,320065.91,0.87,0
1001,32530.53,11.14,320065.91,0.87,0
1001,32530.53,11.14,320065.91,0.87,4
1001,32530.53,11.14,320065.91,0.87,8
1001,32530.53,11.14,320065.91,0.87,0
1001,32530.53,11.14,320065.91,0.87,0
1001,32530.53,11.14,320065.91,0.87,0
1001,32530.53,11.14,320065.91,0.87,0
1001,32530.53,11.14,320065.91,0.87,0
1001,32530.53,11.14,320065.91,0.87,0
1001,32530.53,11.14,320065.91,0.87,0
1001,32530.53,11.14,320065.91,0.87,0
1001,32530.53,11.14,320065.91,0.87,0
1001,32530.53,11.14,320065.91,0.87,1
1001,32530.53,11.14,320065.91,0.87,0
1001,32530.53,11.14,320065.91,0.87,0
1001,32530.53,11.14,320065.91,0.87,2
1001,32530.53,11.14,320065.91,0.87,0
1001,32530.53,11.14,320065.91,0.87,0
1001,32530.53,11.14,320065.91,0.87,5
1001,32530.53,11.14,320065.91,0.87,0
1001,32530.53,11.14,320065.91,0.87,0
1001,32530.53,11.14,320065.91,0.87,0
1001,32530.53,11.14,320065.91,0.87,0
1001,32530.53,11.14,320065.91,0.87,0
1001,32530.53,11.14,320065.91,0.87,0
1001,32530.53,11.14,320065.91,0.87,0
1001,32530.53,11.14,320065.91,0.87,0
1001,32530.53,11.14,320065.91,0.87,0
1002,15369.97,10.23,87654.51,4.50,0
1002,15369.97,10.23,87654.51,4.50,0
1003,18863.14,10.73,228213.27,4.98,2
1003,18863.14,10.73,228213.27,4.98,0
1003,18863.14,10.73,228213.27,4.98,1
1003,18863.14,10.73,228213.27,4.98,0
1003,18863.14,10.73,228213.27,4.98,0
1003,18863.14,10.73,228213.27,4.98,0
1003,18863.14,10.73,228213.27,4.98,0
1003,18863.14,10.73,228213.27,4.98,0
1003,18863.14,10.73,228213.27,4.98,0
1003,18863.14,10.73,228213.27,4.98,2
1003,18863.14,10.73,228213.27,4.98,0
1003,18863.14,10.73,228213.27,4.98,0
1003,18863.14,10.73,228213.27,4.98,0
1003,18863.14,10.73,228213.27,4.98,0
1003,18863.14,10.73,228213.27,4.98,0
1003,18863.14,10.73,228213.27,4.98,0
1003,18863.14,10.73,228213.27,4.98,0
1003,18863.14,10.73,228213.27,4.98,0
1004,18280.94,10.47,53077.91,4.26,0
1004,18280.94,10.47,53077.91,4.26,0
1004,18280.94,10.47,53077.91,4.26,1
1004,18280.94,10.47,53077.91,4.26,0
1004,18280.94,10.47,53077.91,4.26,0
1004,18280.94,10.47,53077.91,4.26,0
1005,20376.85,10.53,184671.95,4.67,0
1005,20376.85,10.53,184671.95,4.67,0
1005,20376.85,10.53,184671.95,4.67,0
1005,20376.85,10.53,184671.95,4.67,0
1005,20376.85,10.53,184671.95,4.67,0
1005,20376.85,10.53,184671.95,4.67,0
1005,20376.85,10.53,184671.95,4.67,0
1005,20376.85,10.53,184671.95,4.67,0
1005,20376.85,10.53,184671.95,4.67,0
1005,20376.85,10.53,184671.95,4.67,5
1005,20376.85,10.53,184671.95,4.67,0
1005,20376.85,10.53,184671.95,4.67,0
1005,20376.85,10.53,184671.95,4.67,0
1005,20376.85,10.53,184671.95,4.67,0
1005,20376.85,10.53,184671.95,4.67,1
1006,15952.16,10.51,32512.71,5.14,0
1006,15952.16,10.51,32512.71,5.14,0
1007,19445.34,10.27,49648.81,4.36,1
1007,19445.34,10.27,49648.81,4.36,0
1008,21308.36,10.17,98991.89,3.95,1
1008,21308.36,10.17,98991.89,3.95,0
1008,21308.36,10.17,98991.89,3.95,2
1008,21308.36,10.17,98991.89,3.95,0
1008,21308.36,10.17,98991.89,3.95,0
1008,21308.36,10.17,98991.89,3.95,0
1008,21308.36,10.17,98991.89,3.95,0
1008,21308.36,10.17,98991.89,3.95,0
1008,21308.36,10.17,98991.89,3.95,0
1009,16650.80,10.49,36395.09,3.55,0
1009,16650.80,10.49,36395.09,3.55,0
1009,16650.80,10.49,36395.09,3.55,0
1009,16650.80,10.49,36395.09,3.55,0
1010,32602.96,11.37,361300.12,5.28,2
1010,32602.96,11.37,361300.12,5.28,0
1010,32602.96,11.37,361300.12,5.28,0
1010,32602.96,11.37,361300.12,5.28,0
1010,32602.96,11.37,361300.12,5.28,0
1010,32602.96,11.37,361300.12,5.28,0
1010,32602.96,11.37,361300.12,5.28,0
1010,32602.96,11.37,361300.12,5.28,0
1010,32602.96,11.37,361300.12,5.28,0
1010,32602.96,11.37,361300.12,5.28,1
1010,32602.96,11.37,361300.12,5.28,0
1010,32602.96,11.37,361300.12,5.28,0
1010,32602.96,11.37,361300.12,5.28,0
1010,32602.96,11.37,361300.12,5.28,0
1010,32602.96,11.37,361300.12,5.28,0
1010,32602.96,11.37,361300.12,5.28,0
1010,32602.96,11.37,361300.12,5.28,0
1010,32602.96,11.37,361300.12,5.28,0
1010,32602.96,11.37,361300.12,5.28,0
1010,32602.96,11.37,361300.12,5.28,0
1010,32602.96,11.37,361300.12,5.28,0
1010,32602.96,11.37,361300.12,5.28,1
1011,20027.53,10.82,143366.17,4.54,0
1011,20027.53,10.82,143366.17,4.54,0
1011,20027.53,10.82,143366.17,4.54,0
1011,20027.53,10.82,143366.17,4.54,0
1011,20027.53,10.82,143366.17,4.54,0
1011,20027.53,10.82,143366.17,4.54,0
1011,20027.53,10.82,143366.17,4.54,0
1011,20027.53,10.82,143366.17,4.54,0
1011,20027.53,10.82,143366.17,4.54,0
1011,20027.53,10.82,143366.17,4.54,0
1011,20027.53,10.82,143366.17,4.54,0
1011,20027.53,10.82,143366.17,4.54,0
1011,20027.53,10.82,143366.17,4.54,0
1011,20027.53,10.82,143366.17,4.54,0
1011,20027.53,10.82,143366.17,4.54,0
1011,20027.53,10.82,143366.17,4.54,0
1011,20027.53,10.82,143366.17,4.54,0
1012,21541.24,10.59,85554.73,3.95,0
1012,21541.24,10.59,85554.73,3.95,0
1012,21541.24,10.59,85554.73,3.95,0
1012,21541.24,10.59,85554.73,3.95,0
1012,21541.24,10.59,85554.73,3.95,0
1012,21541.24,10.59,85554.73,3.95,0
1012,21541.24,10.59,85554.73,3.95,0
1012,21541.24,10.59,85554.73,3.95,1
1012,21541.24,10.59,85554.73,3.95,0
1012,21541.24,10.59,85554.73,3.95,0
1012,21541.24,10.59,85554.73,3.95,0
1012,21541.24,10.59,85554.73,3.95,0
1012,21541.24,10.59,85554.73,3.95,0
1013,24102.90,10.76,74821.60,4.64,0
1013,24102.90,10.76,74821.60,4.64,0
1013,24102.90,10.76,74821.60,4.64,0
1013,24102.90,10.76,74821.60,4.64,0
1013,24102.90,10.76,74821.60,4.64,0
1013,24102.90,10.76,74821.60,4.64,0
1014,37421.91,10.99,451093.41,5.69,0
1014,37421.91,10.99,451093.41,5.69,0
1014,37421.91,10.99,451093.41,5.69,0
1014,37421.91,10.99,451093.41,5.69,0
1014,37421.91,10.99,451093.41,5.69,0
1014,37421.91,10.99,451093.41,5.69,0
1014,37421.91,10.99,451093.41,5.69,2
1014,37421.91,10.99,451093.41,5.69,0
1014,37421.91,10.99,451093.41,5.69,2
1014,37421.91,10.99,451093.41,5.69,0
1014,37421.91,10.99,451093.41,5.69,0
1014,37421.91,10.99,451093.41,5.69,0
1014,37421.91,10.99,451093.41,5.69,0
1014,37421.91,10.99,451093.41,5.69,0
1014,37421.91,10.99,451093.41,5.69,1
1014,37421.91,10.99,451093.41,5.69,0
1014,37421.91,10.99,451093.41,5.69,0
1014,37421.91,10.99,451093.41,5.69,0
1014,37421.91,10.99,451093.41,5.69,0
1014,37421.91,10.99,451093.41,5.69,0
1014,37421.91,10.99,451093.41,5.69,0
1014,37421.91,10.99,451093.41,5.69,0
1015,16606.69,9.77,415383.59,4.89,3
1015,16606.69,9.77,415383.59,4.89,0
1015,16606.69,9.77,415383.59,4.89,0
1015,16606.69,9.77,415383.59,4.89,1
1015,16606.69,9.77,415383.59,4.89,0
1015,16606.69,9.77,415383.59,4.89,0
1015,16606.69,9.77,415383.59,4.89,0
1015,16606.69,9.77,415383.59,4.89,0
1015,16606.69,9.77,415383.59,4.89,0
1015,16606.69,9.77,415383.59,4.89,0
1016,13649.33,9.91,456399.62,4.89,0
1016,13649.33,9.91,456399.62,4.89,0
1016,13649.33,9.91,456399.62,4.89,1
1016,13649.33,9.91,456399.62,4.89,0
1016,13649.33,9.91,456399.62,4.89,3
1016,13649.33,9.91,456399.62,4.89,0
1016,13649.33,9.91,456399.62,4.89,0
1017,13649.33,9.82,527133.44,4.71,2
1017,13649.33,9.82,527133.44,4.71,1
1017,13649.33,9.82,527133.44,4.71,0
1018,12625.63,9.75,527963.56,4.62,0
1018,12625.63,9.75,527963.56,4.62,0
1018,12625.63,9.75,527963.56,4.62,0
1018,12625.63,9.75,527963.56,4.62,0
1018,12625.63,9.75,527963.56,4.62,1
1018,12625.63,9.75,527963.56,4.62,0
1018,12625.63,9.75,527963.56,4.62,0
1018,12625.63,9.75,527963.56,4.62,0
1019,11033.21,9.85,498907.47,4.25,0
1019,11033.21,9.85,498907.47,4.25,0
1019,11033.21,9.85,498907.47,4.25,0
1019,11033.21,9.85,498907.47,4.25,0
1019,11033.21,9.85,498907.47,4.25,0
1019,11033.21,9.85,498907.47,4.25,0
1019,11033.21,9.85,498907.47,4.25,0
1019,11033.21,9.85,498907.47,4.25,0
1019,11033.21,9.85,498907.47,4.25,0
1020,9099.55,9.48,610485.00,4.49,0
1020,9099.55,9.48,610485.00,4.49,0
1020,9099.55,9.48,610485.00,4.49,0
1020,9099.55,9.48,610485.00,4.49,0
1020,9099.55,9.48,610485.00,4.49,0
1020,9099.55,9.48,610485.00,4.49,0
1020,9099.55,9.48,610485.00,4.49,0
1021,12966.86,9.79,587572.19,4.75,0
1021,12966.86,9.79,587572.19,4.75,0
1021,12966.86,9.79,587572.19,4.75,0
1021,12966.86,9.79,587572.19,4.75,0
1021,12966.86,9.79,587572.19,4.75,0
1021,12966.86,9.79,587572.19,4.75,1
1021,12966.86,9.79,587572.19,4.75,1
1021,12966.86,9.79,587572.19,4.75,0
1021,12966.86,9.79,587572.19,4.75,0
1021,12966.86,9.79,587572.19,4.75,0
1024,,,,,0
1024,,,,,0
1024,,,,,0
1024,,,,,0
1036,,,,,0
1046,15989.23,11.51,998589.50,1.20,0
1046,15989.23,11.51,998589.50,1.20,0
1046,15989.23,11.51,998589.50,1.20,0
1046,15989.23,11.51,998589.50,1.20,0
1046,15989.23,11.51,998589.50,1.20,0
1046,15989.23,11.51,998589.50,1.20,0
1046,15989.23,11.51,998589.50,1.20,0
1046,15989.23,11.51,998589.50,1.20,4
1046,15989.23,11.51,998589.50,1.20,0
1046,15989.23,11.51,998589.50,1.20,0
1046,15989.23,11.51,998589.50,1.20,0
1046,15989.23,11.51,998589.50,1.20,0
1046,15989.23,11.51,998589.50,1.20,2
1046,15989.23,11.51,998589.50,1.20,0
1046,15989.23,11.51,998589.50,1.20,0
1046,15989.23,11.51,998589.50,1.20,0
1046,15989.23,11.51,998589.50,1.20,0
1047,3963.68,11.02,311944.84,4.01,0
1047,3963.68,11.02,311944.84,4.01,0
1047,3963.68,11.02,311944.84,4.01,0
1047,3963.68,11.02,311944.84,4.01,0
1047,3963.68,11.02,311944.84,4.01,0
1047,3963.68,11.02,311944.84,4.01,0
1047,3963.68,11.02,311944.84,4.01,0
1048,3804.90,11.31,314558.06,3.45,0
1050,4348.43,11.34,610803.50,4.29,1
1050,4348.43,11.34,610803.50,4.29,0
1050,4348.43,11.34,610803.50,4.29,0
1050,4348.43,11.34,610803.50,4.29,0
1050,4348.43,11.34,610803.50,4.29,0
1050,4348.43,11.34,610803.50,4.29,0
1050,4348.43,11.34,610803.50,4.29,0
1050,4348.43,11.34,610803.50,4.29,0
1050,4348.43,11.34,610803.50,4.29,0
1050,4348.43,11.34,610803.50,4.29,0
1050,4348.43,11.34,610803.50,4.29,0
1050,4348.43,11.34,610803.50,4.29,0
1050,4348.43,11.34,610803.50,4.29,0
1050,4348.43,11.34,610803.50,4.29,0
1050,4348.43,11.34,610803.50,4.29,0
1050,4348.43,11.34,610803.50,4.29,0
1050,4348.43,11.34,610803.50,4.29,0
1050,4348.43,11.34,610803.50,4.29,0
1050,4348.43,11.34,610803.50,4.29,0
1050,4348.43,11.34,610803.50,4.29,0
1051,4541.30,11.61,487339.88,4.48,0
1051,4541.30,11.61,487339.88,4.48,0
1051,4541.30,11.61,487339.88,4.48,0
1051,4541.30,11.61,487339.88,4.48,0
1052,5497.10,11.13,1946086.38,3.72,10
1052,5497.10,11.13,1946086.38,3.72,0
1052,5497.10,11.13,1946086.38,3.72,0
1052,5497.10,11.13,1946086.38,3.72,0
1052,5497.10,11.13,1946086.38,3.72,0
1052,5497.10,11.13,1946086.38,3.72,0
1052,5497.10,11.13,1946086.38,3.72,0
1052,5497.10,11.13,1946086.38,3.72,0
1052,5497.10,11.13,1946086.38,3.72,0
1052,5497.10,11.13,1946086.38,3.72,0
1052,5497.10,11.13,1946086.38,3.72,0
1052,5497.10,11.13,1946086.38,3.72,0
1053,8966.15,11.62,820520.50,4.26,0
1053,8966.15,11.62,820520.50,4.26,0
1053,8966.15,11.62,820520.50,4.26,0
1053,8966.15,11.62,820520.50,4.26,1
1053,8966.15,11.62,820520.50,4.26,0
1053,8966.15,11.62,820520.50,4.26,0
1053,8966.15,11.62,820520.50,4.26,0
1053,8966.15,11.62,820520.50,4.26,0
1053,8966.15,11.62,820520.50,4.26,0
1053,8966.15,11.62,820520.50,4.26,0
1053,8966.15,11.62,820520.50,4.26,0
1053,8966.15,11.62,820520.50,4.26,0
1053,8966.15,11.62,820520.50,4.26,0
1053,8966.15,11.62,820520.50,4.26,0
1053,8966.15,11.62,820520.50,4.26,0
1053,8966.15,11.62,820520.50,4.26,0
1053,8966.15,11.62,820520.50,4.26,0
1053,8966.15,11.62,820520.50,4.26,0
1054,16121.71,11.82,1128275.62,1.78,0
1054,16121.71,11.82,1128275.62,1.78,0
1054,16121.71,11.82,1128275.62,1.78,0
1054,16121.71,11.82,1128275.62,1.78,0
1054,16121.71,11.82,1128275.62,1.78,2
1054,16121.71,11.82,1128275.62,1.78,0
1054,16121.71,11.82,1128275.62,1.78,0
1054,16121.71,11.82,1128275.62,1.78,0
1054,16121.71,11.82,1128275.62,1.78,0
1054,16121.71,11.82,1128275.62,1.78,0
1054,16121.71,11.82,1128275.62,1.78,0
1054,16121.71,11.82,1128275.62,1.78,0
1055,9806.27,10.84,637420.38,2.50,0
1055,9806.27,10.84,637420.38,2.50,1
1055,9806.27,10.84,637420.38,2.50,4
1055,9806.27,10.84,637420.38,2.50,0
1055,9806.27,10.84,637420.38,2.50,0
1055,9806.27,10.84,637420.38,2.50,0
1055,9806.27,10.84,637420.38,2.50,0
1055,9806.27,10.84,637420.38,2.50,0
1055,9806.27,10.84,637420.38,2.50,0
1055,9806.27,10.84,637420.38,2.50,0
1055,9806.27,10.84,637420.38,2.50,0
1055,9806.27,10.84,637420.38,2.50,0
1055,9806.27,10.84,637420.38,2.50,0
1055,9806.27,10.84,637420.38,2.50,0
1056,5739.81,10.85,670745.19,2.58,0
1056,5739.81,10.85,670745.19,2.58,0
1056,5739.81,10.85,670745.19,2.58,0
1056,5739.81,10.85,670745.19,2.58,0
1056,5739.81,10.85,670745.19,2.58,0
1056,5739.81,10.85,670745.19,2.58,0
1056,5739.81,10.85,670745.19,2.58,0
1056,5739.81,10.85,670745.19,2.58,0
1056,5739.81,10.85,670745.19,2.58,0
1056,5739.81,10.85,670745.19,2.58,0
1056,5739.81,10.85,670745.19,2.58,0
1056,5739.81,10.85,670745.19,2.58,0
1056,5739.81,10.85,670745.19,2.58,0
1057,14058.88,12.26,6410005.50,4.33,0
1057,14058.88,12.26,6410005.50,4.33,0
1057,14058.88,12.26,6410005.50,4.33,0
1057,14058.88,12.26,6410005.50,4.33,4
1057,14058.88,12.26,6410005.50,4.33,0
1057,14058.88,12.26,6410005.50,4.33,19
1057,14058.88,12.26,6410005.50,4.33,13
1057,14058.88,12.26,6410005.50,4.33,26
