geoid_r,macroregion,impact,diff,year_c,region,allpat,pop_r,yearsofeducation_r,gdppcregion_r,lnpopulationdensity_r,shape_area_r,id_c,pop_r_ip,yearsofeducation_r_ip,gdppcregion_r_ip,lnpopulationdensity_r_ip,shape_area_r_ip,region_ip
1015,Eastern Europe,-.23757593,1,2005,Trnavsk kraj,4,415383.59,9.7652988,16606.689,4.893219,3114234681.98,1723,415383.59,9.7652988,16606.689,4.893219,3114234681.98,Trnavsk kraj
1016,Eastern Europe,-.23757593,0,2005,Trenciansky kraj,4,456399.63,9.9147615,13649.33,4.894033,3418957834.33,1723,456399.63,9.9147615,13649.33,4.894033,3418957834.33,Trenciansky kraj
1017,Eastern Europe,-.23757593,1,2005,Nitriansky kraj,3,527133.38,9.8229218,13649.33,4.7097058,4748114763.56,1723,527133.38,9.8229218,13649.33,4.7097058,4748114763.56,Nitriansky kraj
1018,Eastern Europe,-.23757593,1,2005,Zilinsk kraj,1,527963.56,9.7492495,12625.63,4.6228461,5187133797.19,1723,527963.56,9.7492495,12625.63,4.6228461,5187133797.19,Zilinsk kraj
1019,Eastern Europe,-.23757593,1,2005,Banskobystrick kraj,0,498907.47,9.8492079,11033.21,4.248342,7128341801.51,,498907.47,9.8492079,11033.21,4.248342,7128341801.51,Banskobystrick kraj
1020,Eastern Europe,-.23757593,1,2005,Presovsk kraj,0,610484.94,9.4782324,9099.5537,4.4895701,6852980520.78,,610484.94,9.4782324,9099.5537,4.4895701,6852980520.78,Presovsk kraj
1021,Eastern Europe,-.23757593,1,2005,Kosick kraj,2,587572.19,9.792325,12966.86,4.746789,5099844717.32,1723,587572.19,9.792325,12966.86,4.746789,5099844717.32,Kosick kraj
1022,,,0,2005,,0,,,,,,,,,,,,
1023,,,0,2005,,0,,,,,,,,,,,,
1024,,,0,2005,,0,,,,,,,,,,,,
1025,,,-1,2005,,0,,,,,,,,,,,,
1026,,,0,2005,,0,,,,,,,,,,,,
1027,,,-1,2005,,0,,,,,,,,,,,,
1028,,,0,2005,,0,,,,,,,,,,,,
1029,,,0,2005,,0,,,,,,,,,,,,
1030,,,-1,2005,,0,,,,,,,,,,,,
1031,,,1,2005,,0,,,,,,,,,,,,
1032,,,-1,2005,,0,,,,,,,,,,,,
1033,,,0,2005,,0,,,,,,,,,,,,
1034,,,0,2005,,0,,,,,,,,,,,,
1035,,,0,2005,,0,,,,,,,,,,,,
1036,,,-1,2005,,0,,,,,,,,,,,,
1037,,,-1,2005,,0,,,,,,,,,,,,
1038,,,0,2005,,0,,,,,,,,,,,,
1039,,,1,2005,,0,,,,,,,,,,,,
1040,,,-1,2005,,0,,,,,,,,,,,,
1041,,,1,2005,,0,,,,,,,,,,,,
1042,,,0,2005,,0,,,,,,,,,,,,
1043,,,0,2005,,0,,,,,,,,,,,,
1044,,,-1,2005,,0,,,,,,,,,,,,
1045,,,0,2005,,0,,,,,,,,,,,,
1046,Central Asia,1.4409722,0,2005,Tomsk Region,6,998589.56,11.50865,15989.23,1.201405,300347111707,1776,998589.56,11.50865,15989.23,1.201405,300347111707,Tomsk Region
1047,Central Asia,1.4409722,0,2005,Republic of Adygea,0,311944.84,11.01793,3963.676,4.014287,5632420891.58,,311944.84,11.01793,3963.676,4.014287,5632420891.58,Republic of Adygea
1048,Central Asia,1.4409722,-1,2005,Karachay-Cherkess Republic,0,314558.06,11.31078,3804.9009,3.4475591,10010251132.2,,314558.06,11.31078,3804.9009,3.4475591,10010251132.2,Karachay-Cherkess Republic
1049,Central Asia,1.4409722,0,2005,Republic of Ingushetia,0,306523.09,10.68834,1794.314,4.8618808,2371237887.79,,306523.09,10.68834,1794.314,4.8618808,2371237887.79,Republic of Ingushetia
1050,Central Asia,1.4409722,0,2005,Kabardino-Balkaria,1,610803.5,11.33932,4348.4302,4.2872548,8394025971.67,1776,610803.5,11.33932,4348.4302,4.2872548,8394025971.67,Kabardino-Balkaria
1051,Central Asia,1.4409722,0,2005,Republic of North Ossetia-Alania,0,487339.91,11.61432,4541.3008,4.4765458,5542334678.13,,487339.91,11.61432,4541.3008,4.4765458,5542334678.13,Republic of North Ossetia-Alania
1052,Central Asia,1.4409722,-1,2005,Stavropol Territory,10,1946086.3,11.13258,5497.104,3.718791,47218445395.1,1776,1946086.3,11.13258,5497.104,3.718791,47218445395.1,Stavropol Territory
1053,Central Asia,1.4409722,-1,2005,Kaliningrad Region,1,820520.44,11.6244,8966.1465,4.2628942,11554151973.4,1776,820520.44,11.6244,8966.1465,4.2628942,11554151973.4,Kaliningrad Region
1054,Central Asia,1.4409722,-1,2005,Murmansk Region,2,1128275.6,11.81509,16121.71,1.782591,189777956937,1776,1128275.6,11.81509,16121.71,1.782591,189777956937,Murmansk Region
1055,Central Asia,1.4409722,1,2005,Novgorod Region,5,637420.38,10.84176,9806.2715,2.5002899,52307480156.6,1776,637420.38,10.84176,9806.2715,2.5002899,52307480156.6,Novgorod Region
1056,Central Asia,1.4409722,1,2005,Pskov Region,0,670745.25,10.85029,5739.8052,2.5832109,50662114536.4,,670745.25,10.85029,5739.8052,2.5832109,50662114536.4,Pskov Region
1057,Central Asia,1.4409722,0,2005,Leningrad Region,90,6410005.5,12.25932,14058.88,4.3290372,84485370113.5,1776,6410005.5,12.25932,14058.88,4.3290372,84485370113.5,Leningrad Region
1058,Central Asia,1.4409722,0,2005,Bryansk Region,0,1110092.6,10.88328,5137.811,3.649905,28855303102.8,,1110092.6,10.88328,5137.811,3.649905,28855303102.8,Bryansk Region
1059,Central Asia,1.4409722,-1,2005,Smolensk Region,3,891099.75,11.00508,6554.2759,3.0174689,43596956521.7,1776,891099.75,11.00508,6554.2759,3.0174689,43596956521.7,Smolensk Region
1060,Central Asia,1.4409722,0,2005,Republic of Karelia,0,770506.56,11.14881,11624.15,1.381024,193644526032,,770506.56,11.14881,11624.15,1.381024,193644526032,Republic of Karelia
1061,Central Asia,1.4409722,0,2005,Ivanovo Region,0,1021451.5,11.04788,4120.5791,3.9447589,19771093216,,1021451.5,11.04788,4120.5791,3.9447589,19771093216,Ivanovo Region
1062,Central Asia,1.4409722,-1,2005,Kostroma Region,0,677290.06,10.85061,6514.9009,2.4700029,57288310015.9,,677290.06,10.85061,6514.9009,2.4700029,57288310015.9,Kostroma Region
1063,Central Asia,1.4409722,0,2005,Nizhny Novgorod Region,28,3097530.3,11.18615,8990.0107,3.8008029,69238520097.3,1776,3097530.3,11.18615,8990.0107,3.8008029,69238520097.3,Nizhny Novgorod Region
1064,Central Asia,1.4409722,1,2005,Tver Region,0,1310043.3,10.99325,7003.1558,2.8271141,77532829042.10001,,1310043.3,10.99325,7003.1558,2.8271141,77532829042.10001,Tver Region
1065,Central Asia,1.4409722,-1,2005,Vologda Region,0,1239079.3,10.95428,16093.64,2.145205,145026845722,,1239079.3,10.95428,16093.64,2.145205,145026845722,Vologda Region
1066,Central Asia,1.4409722,-1,2005,Yaroslavl Region,0,1248593.8,11.19206,10222.96,3.6095359,33792444423.5,1776,1248593.8,11.19206,10222.96,3.6095359,33792444423.5,Yaroslavl Region
1067,Central Asia,1.4409722,0,2005,Kaluga Region,0,882279.13,11.33892,7120.8359,3.5573461,25157661507.3,,882279.13,11.33892,7120.8359,3.5573461,25157661507.3,Kaluga Region
1068,Central Asia,1.4409722,1,2005,Kursk Region,0,961884.94,10.8971,7512.229,3.6928,23953029588.1,,961884.94,10.8971,7512.229,3.6928,23953029588.1,Kursk Region
1069,Central Asia,1.4409722,-1,2005,Lipetsk Region,0,985958.44,10.97779,12491.29,3.902317,19911494565.1,,985958.44,10.97779,12491.29,3.902317,19911494565.1,Lipetsk Region
1070,Central Asia,1.4409722,0,2005,Moscow Region,334,15562297,12.39567,28293.02,5.9280782,41451678956.6,1776,15562297,12.39567,28293.02,5.9280782,41451678956.6,Moscow Region
1071,Central Asia,1.4409722,0,2005,Orel Region,0,687152.19,11.03079,6605.0542,3.524168,20254719672.1,,687152.19,11.03079,6605.0542,3.524168,20254719672.1,Orel Region
1072,Central Asia,1.4409722,0,2005,Rostov Region,1,3237505.8,11.27663,6234.0078,3.765836,74942599368.60001,1776,3237505.8,11.27663,6234.0078,3.765836,74942599368.60001,Rostov Region
1073,Central Asia,1.4409722,0,2005,Tula Region,0,1380232.4,11.0543,7367.3359,4.1573272,21599715687.3,,1380232.4,11.0543,7367.3359,4.1573272,21599715687.3,Tula Region
1074,Central Asia,1.4409722,-1,2005,Volgograd Region,2,2055410.8,11.2844,7897.6719,3.158448,87337769471.10001,1776,2055410.8,11.2844,7897.6719,3.158448,87337769471.10001,Volgograd Region
1075,Central Asia,1.4409722,-1,2005,Belgorod Region,2,1197322.9,11.19361,9870.5938,4.0389872,21091211027.1,1776,1197322.9,11.19361,9870.5938,4.0389872,21091211027.1,Belgorod Region
1076,Central Asia,1.4409722,-1,2005,Krasnodar Region,0,3667933.3,11.16411,7491.5229,4.2328548,53225023634.4,,3667933.3,11.16411,7491.5229,4.2328548,53225023634.4,Krasnodar Region
1077,Central Asia,1.4409722,1,2005,Republic of Mordovia,2,743876.19,11.13438,5246.8169,3.5087831,22266684644.7,1776,743876.19,11.13438,5246.8169,3.5087831,22266684644.7,Republic of Mordovia
1078,Central Asia,1.4409722,-1,2005,Penza Region,0,1189461.5,10.90436,5368.3789,3.491225,36235198024.1,1776,1189461.5,10.90436,5368.3789,3.491225,36235198024.1,Penza Region
1079,Central Asia,1.4409722,0,2005,Ryazan Region,0,1026951.6,11.01938,7272.4912,3.407202,34026786338.5,,1026951.6,11.01938,7272.4912,3.407202,34026786338.5,Ryazan Region
1080,Central Asia,1.4409722,0,2005,Tambov Region,1,943685.5,10.76455,5719.3252,3.503742,28390397690.9,1776,943685.5,10.76455,5719.3252,3.503742,28390397690.9,Tambov Region
1081,Central Asia,1.4409722,-1,2005,Vladimir Region,0,1332925,11.08438,5995.8652,3.925195,26309657360.5,,1332925,11.08438,5995.8652,3.925195,26309657360.5,Vladimir Region
1082,Central Asia,1.4409722,0,2005,Voronezh Region,0,1873532.1,11.0879,5818.1841,3.8146279,41303727767.5,,1873532.1,11.0879,5818.1841,3.8146279,41303727767.5,Voronezh Region
1083,Central Asia,1.4409722,0,2005,Republic of Bashkortostan,1,3497279.8,11.05101,9641.291,3.3559909,121966904453,1776,3497279.8,11.05101,9641.291,3.3559909,121966904453,Republic of Bashkortostan
1084,Central Asia,1.4409722,0,2005,Chelyabinsk Region,13,3052444.5,11.26555,10204.92,3.6920149,76072212486.89999,1776,3052444.5,11.26555,10204.92,3.6920149,76072212486.89999,Chelyabinsk Region
1085,Central Asia,1.4409722,1,2005,Kurgan Region,9,860931.69,10.56247,5323.1172,2.6179731,62805469930.5,1776,860931.69,10.56247,5323.1172,2.6179731,62805469930.5,Kurgan Region
1086,Central Asia,1.4409722,-1,2005,Republic of Komi,0,1112867.5,11.3333,18120.58,.84707582,477049141025,,1112867.5,11.3333,18120.58,.84707582,477049141025,Republic of Komi
1087,Central Asia,1.4409722,1,2005,Kirov Region,0,1383904.1,10.79412,5735.04,2.4854369,115264198259,,1383904.1,10.79412,5735.04,2.4854369,115264198259,Kirov Region
1088,Central Asia,1.4409722,1,2005,Republic of Mari El,0,648418.69,11.17202,4794.7061,3.4080441,21466478462.7,,648418.69,11.17202,4794.7061,3.4080441,21466478462.7,Republic of Mari El
1089,Central Asia,1.4409722,0,2005,Sverdlovsk Region,8,4225296,11.17574,11186.45,3.1222911,186150147036,1776,4225296,11.17574,11186.45,3.1222911,186150147036,Sverdlovsk Region
1090,Central Asia,1.4409722,0,2005,Udmurt Republic,3,1427592.4,11.20874,9294.7988,3.606061,38771431298.8,1776,1427592.4,11.20874,9294.7988,3.606061,38771431298.8,Udmurt Republic
1091,Central Asia,1.4409722,1,2005,Astrakhan Region,0,740215.94,,7184.8291,3.0918789,33618044082.6,,740215.94,,7184.8291,3.0918789,33618044082.6,Astrakhan Region
1092,Central Asia,1.4409722,0,2005,Chuvash Republic,0,1136278.4,11.09635,5557.5449,4.2536159,16149638305.7,,1136278.4,11.09635,5557.5449,4.2536159,16149638305.7,Chuvash Republic
1093,Central Asia,1.4409722,1,2005,Republic of Kalmykia,0,211335.2,11.1771,3398,1.380916,53118724542.9,,211335.2,11.1771,3398,1.380916,53118724542.9,Republic of Kalmykia
1094,Central Asia,1.4409722,-1,2005,Orenburg Region,1,1723010.9,11.02201,10405.65,2.8444991,100216166896,1776,1723010.9,11.02201,10405.65,2.8444991,100216166896,Orenburg Region
1095,Central Asia,1.4409722,0,2005,Samara Region,0,2697085,11.53223,12820.52,4.1043282,44504880356.9,,2697085,11.53223,12820.52,4.1043282,44504880356.9,Samara Region
1096,Central Asia,1.4409722,0,2005,Saratov Region,0,2100179,11.28494,6756.9751,3.249244,81494360675.39999,,2100179,11.28494,6756.9751,3.249244,81494360675.39999,Saratov Region
1097,Central Asia,1.4409722,-1,2005,Republic of Tatarstan,8,3319062.5,11.28988,13196.33,4.024034,59347125005.5,1776,3319062.5,11.28988,13196.33,4.024034,59347125005.5,Republic of Tatarstan
1098,Central Asia,1.4409722,0,2005,Ulyanovsk Region,0,1142361.3,11.02765,6154.7432,3.5967851,31314074712.9,,1142361.3,11.02765,6154.7432,3.5967851,31314074712.9,Ulyanovsk Region
1099,Central Asia,1.4409722,-1,2005,Omsk Region,0,1826592.3,11.06041,11214.59,2.675087,125853729304,,1826592.3,11.06041,11214.59,2.675087,125853729304,Omsk Region
1100,Central Asia,1.4409722,0,2005,Altai Territory,2,2086002.5,10.84862,5538.042,2.7047889,139521095373,1776,2086002.5,10.84862,5538.042,2.7047889,139521095373,Altai Territory
1101,Central Asia,1.4409722,-1,2005,Altai Republic,0,161076.3,10.87438,4486.252,.79325652,72865960836.5,,161076.3,10.87438,4486.252,.79325652,72865960836.5,Altai Republic
1102,Central Asia,1.4409722,-1,2005,Kemerovo Region,0,2465103.3,11.0366,10781.72,3.3988211,82365612169.89999,,2465103.3,11.0366,10781.72,3.3988211,82365612169.89999,Kemerovo Region
1103,Central Asia,1.4409722,1,2005,Republic of Khakassia,0,452770.72,11.10233,8013.3472,2.173152,51533591512.4,,452770.72,11.10233,8013.3472,2.173152,51533591512.4,Republic of Khakassia
1104,Central Asia,1.4409722,-1,2005,Novosibirsk Region,20,2349747.8,11.24318,9105.3564,2.714478,155646158617,1776,2349747.8,11.24318,9105.3564,2.714478,155646158617,Novosibirsk Region
1105,Central Asia,1.4409722,-1,2005,,0,,,,,,,,,,,,
1106,Central Asia,1.4409722,0,2005,Republic of Tyva,0,246201.44,11.06321,3954.949,.59100038,136339711164,,246201.44,11.06321,3954.949,.59100038,136339711164,Republic of Tyva
1107,Central Asia,1.4409722,1,2005,Republic of Buryatia,0,821804,11.25818,7956.6011,1.0206,296160625528,,821804,11.25818,7956.6011,1.0206,296160625528,Republic of Buryatia
1108,Central Asia,1.4409722,0,2005,Amur Region,0,733246.81,11.12252,9117.8711,.88434029,302821068078,,733246.81,11.12252,9117.8711,.88434029,302821068078,Amur Region
1109,Central Asia,1.4409722,-1,2005,Republic of Sakha (Yakutia),0,1177489,11.74205,19748.76,-1.170112,3794285850700,,1177489,11.74205,19748.76,-1.170112,3794285850700,Republic of Sakha (Yakutia)
1110,Central Asia,1.4409722,1,2005,Jewish Autonomous Region,1,139937.34,10.58897,7957.2178,1.638847,27176368711.3,1776,139937.34,10.58897,7957.2178,1.638847,27176368711.3,Jewish Autonomous Region
1111,Central Asia,1.4409722,-1,2005,Khabarovsk Territory,0,1217497,11.63752,11964.51,.57774317,683214756914,,1217497,11.63752,11964.51,.57774317,683214756914,Khabarovsk Territory
1112,Central Asia,1.4409722,-1,2005,Magadan Region,0,188093.09,12.03873,16239.7,-.98473728,503545637498,,188093.09,12.03873,16239.7,-.98473728,503545637498,Magadan Region
1113,Central Asia,1.4409722,0,2005,Sakhalin Region,0,410537.38,11.51698,23700.881,1.820071,66512902645.6,,410537.38,11.51698,23700.881,1.820071,66512902645.6,Sakhalin Region
1114,Eastern Europe,-.23757593,1,2005,Bihor,0,427080,,8022.2529,4.3460512,5534052242.93,,427080,9.5742111,8022.2529,4.3460512,5534052242.93,Bihor
1115,Eastern Europe,-.23757593,1,2005,Bistrita-Nasaud,0,221101.23,,6705.6899,4.0273738,3940259811.2,,221101.23,8.902564,6705.6899,4.0273738,3940259811.2,Bistrita-Nasaud
1116,Eastern Europe,-.23757593,1,2005,Cluj,4,502646,,9778.8506,4.6362548,4872616884.01,1719,502646,10.31496,9778.8506,4.6362548,4872616884.01,Cluj
1117,Eastern Europe,-.23757593,1,2005,Maramures,0,366436.53,,5763.8218,4.3738418,4618099984.97,,366436.53,9.2264757,5763.8218,4.3738418,4618099984.97,Maramures
1118,Eastern Europe,-.23757593,1,2005,Satu Mare,0,263254.09,,6615.3618,4.3951468,3247783370.03,,263254.09,9.1244879,6615.3618,4.3951468,3247783370.03,Satu Mare
1119,Eastern Europe,-.23757593,1,2005,Salaj,0,174986.95,,6261.3921,4.1202621,2841833371.2,,174986.95,9.1248331,6261.3921,4.1202621,2841833371.2,Salaj
1120,Eastern Europe,-.23757593,1,2005,Alba,0,262924.78,,7581.5078,4.0662241,4507055107.28,,262924.78,9.6074657,7581.5078,4.0662241,4507055107.28,Alba
1121,Eastern Europe,-.23757593,1,2005,Brasov,0,402146.41,,9792.7773,4.6502419,3844233289.73,,402146.41,10.394653,9792.7773,4.6502419,3844233289.73,Brasov
1122,Eastern Europe,-.23757593,0,2005,Covasna,0,156023.66,,6845.377,4.069479,2665865126.32,,156023.66,9.339159,6845.377,4.069479,2665865126.32,Covasna
1123,Eastern Europe,-.23757593,1,2005,Harghita,0,231946.27,,6591.1431,3.8711059,4832673128.09,,231946.27,9.5446138,6591.1431,3.8711059,4832673128.09,Harghita
1124,Eastern Europe,-.23757593,1,2005,Mures,0,410616.56,,7142.2231,4.4315691,4884616828.1,,410616.56,9.4847641,7142.2231,4.4315691,4884616828.1,Mures
1125,Eastern Europe,-.23757593,1,2005,Sibiu,0,291779.31,,8783.1836,4.3152561,3899084276.57,,291779.31,10.120842,8783.1836,4.3152561,3899084276.57,Sibiu
1126,Eastern Europe,-.23757593,1,2005,Bacau,0,482632.44,,6623.3989,4.6106839,4799786122.79,,482632.44,9.1217527,6623.3989,4.6106839,4799786122.79,Bacau
1127,Eastern Europe,-.23757593,1,2005,Botosani,0,323851.16,,4183,4.4689822,3711002303.11,,323851.16,8.502964,4183,4.4689822,3711002303.11,Botosani
1128,Eastern Europe,-.23757593,1,2005,Iasi,6,577963.69,,6447.7842,4.9665499,4026755631.33,1719,577963.69,9.4440994,6447.7842,4.9665499,4026755631.33,Iasi
1129,Eastern Europe,-.23757593,1,2005,Neamt,0,381318.63,,5556.7412,4.4818478,4313662603.07,,381318.63,9.1109953,5556.7412,4.4818478,4313662603.07,Neamt
1130,Eastern Europe,-.23757593,1,2005,Suceava,0,491454.53,,5506.5332,4.3554459,6308660772.17,1719,491454.53,9.0432835,5506.5332,4.3554459,6308660772.17,Suceava
1131,Eastern Europe,-.23757593,1,2005,Vaslui,0,311236.69,,3805.0591,4.3896141,3861052149.07,,311236.69,8.4823771,3805.0591,4.3896141,3861052149.07,Vaslui
1132,Eastern Europe,-.23757593,0,2005,Braila,0,248167.31,,6039.0142,4.297493,3375725222.89,,248167.31,9.2526894,6039.0142,4.297493,3375725222.89,Braila
1133,Eastern Europe,-.23757593,1,2005,Buzau,0,337188.34,,5511.7881,4.3544011,4332915761.19,,337188.34,8.7714243,5511.7881,4.3544011,4332915761.19,Buzau
1134,Eastern Europe,-.23757593,1,2005,Constanta,0,479588.69,,10674.82,4.5758252,4938708231.270001,,479588.69,9.7815752,10674.82,4.5758252,4938708231.270001,Constanta
1135,Eastern Europe,-.23757593,1,2005,Galati,0,417403.78,,6475.2612,4.871635,3197659245.66,,417403.78,9.2785692,6475.2612,4.871635,3197659245.66,Galati
1136,Eastern Europe,-.23757593,1,2005,Tulcea,0,168517.34,,6167.6982,3.3589039,5859912314.9,,168517.34,8.86098,6167.6982,3.3589039,5859912314.9,Tulcea
1137,Eastern Europe,-.23757593,0,2005,Vrancea,0,262473.56,,5252.623,4.3227892,3481145529.99,,262473.56,8.8181915,5252.623,4.3227892,3481145529.99,Vrancea
1138,Eastern Europe,-.23757593,1,2005,Arges,2,447378.09,,8961.042,4.5286269,4829664792.770001,1719,447378.09,9.9455118,8961.042,4.5286269,4829664792.770001,Arges
1139,Eastern Europe,-.23757593,1,2005,Calarasi,0,217658.64,,4246.1519,4.1143508,3555788923,,217658.64,7.979362,4246.1519,4.1143508,3555788923,Calarasi
1140,Eastern Europe,-.23757593,1,2005,Dambovita,0,372852.66,,5923.8779,4.8703222,2860113613.81,,372852.66,9.1224499,5923.8779,4.8703222,2860113613.81,Dambovita
1141,Eastern Europe,-.23757593,1,2005,Giurgiu,0,200066.06,,4347.6411,4.393229,2472967039.19,,200066.06,7.755764,4347.6411,4.393229,2472967039.19,Giurgiu
1142,Eastern Europe,-.23757593,1,2005,Ialomita,1,199501.05,,6040.23,4.154861,3129766786.61,1719,199501.05,8.3238029,6040.23,4.154861,3129766786.61,Ialomita
1143,Eastern Europe,-.23757593,0,2005,Prahova,1,565821.75,,8287.3027,5.132041,3340892852.23,1719,565821.75,9.5698452,8287.3027,5.132041,3340892852.23,Prahova
1144,Eastern Europe,-.23757593,1,2005,Teleorman,0,285703.06,,4867.9512,4.2615132,4028684977.74,,285703.06,8.1273193,4867.9512,4.2615132,4028684977.74,Teleorman
1145,Eastern Europe,-.23757593,0,2005,Bucuresti[Bucharest],17,1291273.3,,18594.42,8.9416943,168923395.04,1719,1291273.3,11.4403,18594.42,8.9416943,168923395.04,Bucuresti[Bucharest]
1146,Eastern Europe,-.23757593,1,2005,Ilfov,0,225485.69,,11817.97,5.325829,1096833800.45,,225485.69,8.8075647,11817.97,5.325829,1096833800.45,Ilfov
1147,Eastern Europe,-.23757593,1,2005,Dolj,0,484746.69,,6105.9502,4.53828,5182805325.45,,484746.69,9.3692808,6105.9502,4.53828,5182805325.45,Dolj
1148,Eastern Europe,-.23757593,1,2005,Gorj,0,261383.06,,8516.3438,4.1926832,3948374601.33,,261383.06,9.7342529,8516.3438,4.1926832,3948374601.33,Gorj
1149,Eastern Europe,-.23757593,0,2005,Mehedinti,0,203164.06,,5465.1982,4.0776758,3442981516.65,,203164.06,9.1008806,5465.1982,4.0776758,3442981516.65,Mehedinti
1150,Eastern Europe,-.23757593,1,2005,Olt,0,324555.84,,4951.4072,4.4353809,3846165198.1,,324555.84,9.0108957,4951.4072,4.4353809,3846165198.1,Olt
1151,Eastern Europe,-.23757593,1,2005,Valcea,0,279024.53,,7344.0068,4.2243609,4083435660.46,,279024.53,9.4423513,7344.0068,4.2243609,4083435660.46,Valcea
1152,Eastern Europe,-.23757593,1,2005,Arad,0,321238.78,,9241.1377,4.0486231,5604454576,,321238.78,9.3724613,9241.1377,4.0486231,5604454576,Arad
1153,Eastern Europe,-.23757593,1,2005,Caras-Severin,0,222312.16,,7005.9771,3.607691,6027856804.69,,222312.16,9.1756792,7005.9771,3.607691,6027856804.69,Caras-Severin
1154,Eastern Europe,-.23757593,1,2005,Hunedoara,4,326639.66,,7537.8892,4.1674838,5060035981.72,1719,326639.66,9.842947,7537.8892,4.1674838,5060035981.72,Hunedoara
